Sales,Total_Income,Net_Profit,Cash,Operating_Expense_Ratio,Net_Profit_Margin,Current_Ratio,date,id,obs_id,salinitySurface,Quarter,Period
17405.335570734936,20718.449209462113,928.9225032723771,4493.072378696199,0.700098289398746,0.06164255126509377,1.652662151222794,2007-06-03,43,2711,35.04220056936619,Q4,Quarterly
21710.240747624466,60216.46767053115,18066.097145284428,43838.40742968905,0.5257963088832905,0.3919205014592307,2.2809330427989662,2007-06-04,37,2712,27.63544783509405,Q2,Quarterly
93404.57685643941,119846.09585402189,-5394.788837880375,40367.893535352356,0.5465612376830385,0.3588649200076251,1.6346142827440713,2007-06-05,36,2713,35.921389269044454,Q4,Yearly
42543.17527624157,65271.806317490016,-7473.959680501932,36547.32624622119,0.5225404219346917,0.3300876687902412,1.3767860141551502,2007-06-06,81,2714,26.050208325957257,Q1,Monthly
47148.76802393118,90429.80856994748,16935.53945007906,40240.50291649325,0.7212855375455166,0.09963126341618989,2.37989010915416,2007-06-07,34,2715,33.34309833160344,Q4,Quarterly
49577.98198384829,74453.21613940987,15932.674807707088,38066.80432760925,0.511741281086905,0.37533951132883003,2.351847901411074,2007-06-08,74,2716,27.001860505931617,Q3,Monthly
98012.97564765418,27517.96008283832,14736.958174168722,37826.23089431048,0.7081655131306996,0.2744581648675785,2.405118805792162,2007-06-09,68,2717,39.720315781130665,Q3,Quarterly
99386.49843577777,42771.29718988201,1808.7872585705318,28678.882626073297,0.1094710412592751,0.11070065616849514,2.3223852302774572,2007-06-10,20,2718,29.253337103841503,Q1,Monthly
90411.79749101777,119479.70319696328,-4600.310561674455,5238.976728904283,0.6302466650086905,0.1479494839001631,2.14557882566308,2007-06-11,4,2719,35.82530297506395,Q3,Yearly
57680.98400975471,10991.524974461194,-3818.1942092568906,38918.88050510977,0.29377300203450313,0.26016386957635795,1.671613701927006,2007-06-12,20,2720,27.59053069714146,Q2,Monthly
49020.79393139767,128323.09695666248,178.96546929233227,2219.7762467966654,0.25774669044929976,0.35729521807925235,2.461385123414659,2007-06-13,12,2721,33.87346518187418,Q3,Monthly
16790.351556285335,131783.00288682492,-4198.96693894327,47598.55409145349,0.23771562251313136,0.2031264039363324,1.0951921389922177,2007-06-14,56,2722,28.181781974872855,Q2,Quarterly
41635.68097033529,28102.4985096027,10123.480860515876,26908.03641293851,0.14425252470028976,0.21987532934104614,2.053186094746013,2007-06-15,51,2723,38.815238928225256,Q3,Yearly
98764.72025910471,141255.8319315793,11248.748587515682,30697.624336360997,0.3637374185973592,0.15146473443011327,2.474254300133161,2007-06-16,72,2724,34.528639852179694,Q4,Quarterly
15303.44604353679,41962.60742895713,-4698.658439752626,32220.751797542245,0.5024275346318621,0.38900432722368744,1.57985143861012,2007-06-17,56,2725,39.04548471915992,Q2,Quarterly
79886.42248872024,59958.70684834961,4230.671100297601,12390.053909936423,0.17654036238671972,0.07666722634450196,2.175905990721253,2007-06-18,67,2726,33.283390433717386,Q3,Quarterly
48965.22585005308,37025.85519742786,-4305.562164198743,7734.643615054972,0.7886452386067779,0.08139892808524726,1.4600269020940886,2007-06-19,94,2727,29.457491229961228,Q1,Quarterly
49313.724864733354,80069.32031008459,13739.82077708195,3695.3065212926044,0.1131226563523236,0.083924025027152,1.6490253101992354,2007-06-20,49,2728,37.841579937614405,Q2,Quarterly
99460.2125455201,69383.79942535944,-5225.492214794932,1812.10385906147,0.48253334567169004,0.09782760738203942,2.1179294184049677,2007-06-21,79,2729,38.70086080951604,Q2,Quarterly
27172.63249368773,134917.37744301985,-6252.571339615475,38608.1366124574,0.4603525901471853,0.11994623702428334,2.274235057292068,2007-06-22,74,2730,27.871773157674887,Q3,Quarterly
34783.00345688407,61520.503958845875,-4192.535320313467,17596.113770257187,0.7290261463240227,0.36996616945051325,2.4295031957493776,2007-06-23,9,2731,30.93493846158805,Q3,Monthly
2246.689433113852,98332.93129977131,892.8007467495663,34541.14579951113,0.4601108819990165,0.23860314618891448,1.343910340904363,2007-06-24,79,2732,39.84491106432746,Q4,Monthly
73028.11851521769,92112.71974599319,4425.39133080311,8616.038400314068,0.5120623336864651,0.3052651640162411,2.2745292027259003,2007-06-25,74,2733,29.508546855741994,Q4,Yearly
24215.29415285359,95230.54138361716,-3261.070493581122,48634.55377310227,0.5527379468998269,0.2624010271114798,2.034290197568777,2007-06-26,2,2734,35.23145390201803,Q3,Monthly
11540.884907496658,19249.557603923025,14896.958968377108,35259.292568432495,0.4452101920105578,0.19326230232006214,1.0477053280681319,2007-06-27,70,2735,32.9421541563371,Q2,Quarterly
8060.818974749255,110506.81017308611,9233.003607631515,28668.617399929208,0.45385526785606833,0.22411616039877041,2.1211295528819325,2007-06-28,52,2736,25.61648310709123,Q4,Monthly
50455.89499711061,81756.86798639249,-327.0993298457179,34360.26925543653,0.2866949321854974,0.3896616265002315,1.2769382333212007,2007-06-29,5,2737,36.953608432997,Q3,Monthly
54229.83702335737,117952.83047200875,-7039.706419523657,18787.213100069643,0.6220959873462768,0.07541630187881054,2.0407542720578578,2007-06-30,72,2738,30.290684657661107,Q4,Monthly
11839.270627624206,123531.77756620782,10512.287232032828,24876.92487749838,0.663123446616442,0.12709167434523122,1.6687731730099697,2007-07-01,61,2739,29.529472853596424,Q1,Monthly
99276.07700560732,116273.67716853651,-6116.139390028804,14158.195130359341,0.1744617369197008,0.1895834296070335,1.526767524891641,2007-07-02,72,2740,36.51850035275175,Q2,Quarterly
7746.043180547551,21122.8093617776,4850.102541147682,40460.87996279963,0.39738371083196544,0.18301345414621756,1.7262777249712074,2007-07-03,65,2741,38.55931062476728,Q2,Yearly
46264.36918265666,38780.55461343233,9661.465994659917,25544.893691775305,0.790212147063145,0.2616292685399006,1.8603671919073863,2007-07-04,73,2742,33.58874338350025,Q1,Yearly
12096.921360534714,88130.88890678705,18788.68335495747,31515.920186361567,0.5567657038091081,0.2899649561679024,1.9859610686863987,2007-07-05,16,2743,35.840037290449814,Q1,Yearly
29653.991797283325,69022.3745022449,3697.24562205843,40173.58179310681,0.3163411642229193,0.2834969410054294,2.161465156879227,2007-07-06,14,2744,34.99221334118677,Q1,Quarterly
96757.7510305518,46655.049433454566,-2906.4412070865537,43643.82352824523,0.7640780940579278,0.359477058190064,1.7472515362531789,2007-07-07,46,2745,33.40138848521271,Q4,Quarterly
56428.573564319864,136096.27646964788,-2745.67163631543,12040.085069789484,0.5907074131572473,0.3022758819310488,1.3237123761655194,2007-07-08,37,2746,31.413190400105808,Q3,Yearly
4162.756601002301,142344.3742236428,1344.4388705134334,26671.61817981037,0.7773881161036663,0.1748316737893435,1.0098079140756449,2007-07-09,41,2747,33.69539233842686,Q4,Quarterly
30665.071944180057,127384.32993317289,15144.200395404427,16810.555904051696,0.3440574507532701,0.3674428450445869,2.2344290654386683,2007-07-10,58,2748,27.51851910952753,Q3,Monthly
2957.978637704845,84018.90764675295,8251.392292933862,44294.2704207924,0.7201550402568916,0.31083140429637923,1.8044599712276224,2007-07-11,1,2749,38.655128899223975,Q1,Quarterly
97124.52495803556,71779.14665864476,3332.33922579753,5926.339678532921,0.15478825497536836,0.3276137041861866,1.7060069892175356,2007-07-12,30,2750,30.29277108044398,Q2,Yearly
86768.3122726493,121278.57813238857,16106.028887370656,7611.910801072781,0.15982576259271283,0.07842483239593054,1.5366487957585129,2007-07-13,93,2751,31.466246787055415,Q3,Quarterly
15578.826844403862,79412.78746399938,-3222.8634419066675,7591.908697226033,0.5315550779190518,0.06882982832298515,1.5216652562458057,2007-07-14,83,2752,32.85775269228367,Q4,Quarterly
50426.25968453067,136875.1600292198,13272.256969908423,40696.84966960355,0.2977537324751678,0.19319115078719534,2.2400912397517647,2007-07-15,99,2753,38.33003761343651,Q1,Monthly
71839.3000280439,99959.3563031905,4021.061914921527,41071.34930030323,0.46289908459097806,0.32984922440612996,1.0450746151831662,2007-07-16,27,2754,37.54235561219582,Q2,Yearly
42562.83876179854,3095.424072171148,19572.646975943815,48865.80884407749,0.32953708130213216,0.20909681754014325,1.366051146904551,2007-07-17,50,2755,33.97397730682448,Q1,Monthly
84827.28198358763,54362.79578512484,311.0637069555578,44219.14924688797,0.6495380504181495,0.34450538087061283,1.1385827005319875,2007-07-18,46,2756,34.29275089760274,Q3,Monthly
36217.27805757544,35155.249474528166,19240.623560995387,9473.9821583102,0.4373084122253641,0.20566835523071825,2.01343003295339,2007-07-19,55,2757,34.51069585511105,Q2,Quarterly
83660.91396086653,126403.9932425264,-2470.4326811442634,46846.15930949521,0.12409987827244834,0.15423216118221547,1.591819469710427,2007-07-20,45,2758,30.681920332740635,Q3,Yearly
70014.81293543661,110143.93764954485,6969.973110397816,15271.409017609654,0.7779013892148108,0.17901067132938453,1.764964790453888,2007-07-21,82,2759,34.38969630131074,Q2,Yearly
93959.24761192489,41222.43563669433,-1345.4671061932022,30550.183035219496,0.7913151835071027,0.3466619399410799,2.4481205375438297,2007-07-22,97,2760,39.86323861435264,Q2,Quarterly
52774.80035802211,26983.07113046709,12925.231807318549,46555.20854877393,0.1607457632078155,0.31764290959411623,1.405589685694598,2007-07-23,71,2761,33.93617505215373,Q3,Yearly
54057.855863167366,23562.70421555963,-2325.8464390321606,5778.092567350138,0.5419013778353843,0.3047327256923561,1.5558579455092787,2007-07-24,1,2762,38.66968522189484,Q3,Quarterly
66087.9442723277,20892.67154653549,18691.30589050016,4554.556148304171,0.49472732083205817,0.39969602281508015,2.406356726525598,2007-07-25,38,2763,28.088510523399826,Q2,Yearly
92190.90453934019,13732.334318415507,17770.487332249893,17180.052475304205,0.25378952651089104,0.30817522070741166,2.1761858241766348,2007-07-26,38,2764,38.25160080671263,Q3,Quarterly
55718.26126600937,95468.94240578513,-9738.065603145422,3194.387258427817,0.6535494216468491,0.39238748088577335,1.2434265777577997,2007-07-27,80,2765,27.810615938190185,Q4,Quarterly
44936.54515582472,51622.49704065664,16656.625510652757,44119.42777197765,0.3283979972335894,0.17672796051141704,1.568428550113831,2007-07-28,66,2766,29.59240431909747,Q4,Yearly
5393.542661856324,121473.34626364934,7141.532866470068,14169.338169958235,0.7495189582862976,0.22410848905569097,1.1053371293124286,2007-07-29,64,2767,32.496831242584506,Q2,Quarterly
64903.9229470328,12770.957681046548,-3502.692403067428,25163.357323129112,0.702941606866955,0.33406932565371256,1.6485269084632066,2007-07-30,58,2768,32.983185629712274,Q1,Quarterly
60520.53665048931,139978.26705064392,-8454.07400868548,26021.28182806353,0.40891930593346215,0.11132632566399751,2.2752021078652533,2007-07-31,55,2769,33.1793932640886,Q1,Yearly
8611.664452520195,109814.01553904786,13421.84423168475,33566.974713639705,0.5573979246690355,0.050087861380954425,2.3646701419551333,2007-08-01,63,2770,31.215661024315523,Q1,Monthly
55470.751790733564,60909.59841846782,1757.8825303079866,47083.65267910526,0.3796980613834937,0.1882867084538562,1.1021143514518796,2007-08-02,40,2771,33.02276088679801,Q3,Yearly
24358.989068115538,65380.786658143035,12497.915660303672,15516.87634370301,0.5692239580294982,0.38577264731530336,2.206463058874836,2007-08-03,1,2772,30.678627128321146,Q4,Quarterly
97635.19101004198,86955.05287692846,9446.834917721353,6642.23995768632,0.790533532674907,0.36811285392792564,1.295670130096991,2007-08-04,80,2773,30.376476354771047,Q2,Quarterly
44438.22905358373,79741.1255957007,13643.617252255317,17500.51132828959,0.45451583021875586,0.30044106312893076,1.0361983105541182,2007-08-05,29,2774,26.769454150993656,Q2,Yearly
88067.55771481602,81369.03064522495,15010.317850269956,32980.15068217698,0.2385335484032555,0.2735198840413108,2.146605006445245,2007-08-06,94,2775,38.559823211151304,Q4,Monthly
80213.88866306824,27225.407875024055,8906.510024765725,40666.179956814376,0.37928864171854015,0.3696918970515122,1.1399509655591953,2007-08-07,51,2776,31.551971995407975,Q4,Monthly
57615.97075354558,142834.3228033839,-3828.1236008291553,10184.778183892384,0.46386705132417894,0.3381782570124312,1.6916851838399225,2007-08-08,19,2777,29.813986746576283,Q1,Quarterly
14903.570148446965,62382.47946374987,-127.86718445454972,47098.18693642164,0.7200500514832795,0.2224457989318424,1.1281904193535248,2007-08-09,81,2778,33.87639166651286,Q2,Yearly
59156.1814051405,97272.48016326201,13686.111098411999,10556.525897062642,0.31652026958926593,0.16371726556153682,2.3267644255240625,2007-08-10,86,2779,26.400069490508326,Q4,Monthly
11975.077488086195,54961.537800332226,7135.278506736951,6828.085504714335,0.6886372045139522,0.153043071183939,1.1916347224454111,2007-08-11,92,2780,27.741341385798016,Q1,Monthly
43851.19253195233,140038.77188092333,11688.580447032626,35245.56283159304,0.674853930491387,0.2473452362409655,2.087740352972162,2007-08-12,85,2781,32.02779239478686,Q3,Monthly
36229.23562723628,125190.93126975533,-5358.373661997525,16299.853518431091,0.39255833897671766,0.3709939864804577,2.133663160012923,2007-08-13,24,2782,32.62027760491757,Q3,Monthly
42915.52879712151,69747.84568294694,3628.2387557909624,24112.33454318846,0.2943406948139591,0.0763445175814334,2.2896985083815027,2007-08-14,8,2783,27.139022699467933,Q3,Monthly
80212.23807656107,102214.7260300235,16772.644762450793,20158.675774055944,0.3373646425958935,0.23276545066432536,2.0290698315044358,2007-08-15,50,2784,25.28209122568974,Q2,Quarterly
22125.843659298884,62559.19801929351,2329.6449847934655,44952.81079489681,0.729532419089756,0.11220477804956276,1.1487175261602895,2007-08-16,4,2785,33.538721867302165,Q4,Yearly
88317.5327678093,115707.64558027363,-1298.4160635905955,32908.85614491148,0.5081853861069384,0.055382947471572325,2.4008848350071785,2007-08-17,23,2786,35.71621490246974,Q4,Quarterly
30674.962790038477,107782.81271705036,-2314.2277487707097,6161.1688756551985,0.3106772931323387,0.20874478139992353,1.858879023217626,2007-08-18,70,2787,33.36216593028476,Q2,Quarterly
67821.01215666273,141362.84495484427,1640.2524404733958,37801.2176883456,0.3843985101334715,0.06930966790973166,1.7319622606363367,2007-08-19,70,2788,34.29163594255231,Q2,Yearly
42515.25302689429,89249.3617796315,-5500.6331443017,16675.721853462568,0.3540194821518453,0.2999451816424332,2.156820533118836,2007-08-20,15,2789,28.89955081565765,Q3,Yearly
92975.33784952368,108110.1988544976,8065.1664204382905,40107.486809844995,0.5807745507884493,0.08712106402748387,1.6032106383081204,2007-08-21,27,2790,33.97405928673066,Q3,Yearly
53159.12654012728,20119.942703169174,246.18482775307348,36603.26783406977,0.21878261640946295,0.1084149605262972,1.9902671510642804,2007-08-22,91,2791,28.95537112375398,Q2,Quarterly
32768.2271287598,38637.02351478209,8475.663675705178,20441.973948810853,0.5867313400239044,0.23372583915560408,1.479039286962676,2007-08-23,27,2792,33.48771437291049,Q1,Monthly
37504.29812992987,35438.05676756491,-6277.992622928819,44312.087587105656,0.2784583356265322,0.278379316503824,1.5555824575603736,2007-08-24,58,2793,38.84671673005006,Q3,Monthly
72996.59531945412,143555.1044664541,-3486.036182310083,43479.41206920473,0.1656901803703288,0.12174265209783698,1.6564052664973805,2007-08-25,36,2794,27.80437537371502,Q3,Quarterly
6781.875601249643,101896.97191666333,3676.1496840820782,37567.79957083624,0.4152652704307698,0.34360859339793687,2.3533720141597754,2007-08-26,31,2795,29.645746270562274,Q4,Monthly
91789.51219609803,87520.73530326516,12887.522661910763,28867.063965824687,0.645709929260718,0.06627477290940824,1.9888924711984166,2007-08-27,31,2796,32.60830808422578,Q3,Monthly
6387.405431130282,77608.74871273103,12599.675406274186,24282.07710680872,0.30228643761148266,0.288940807311289,2.322653828436411,2007-08-28,60,2797,36.05141410490866,Q2,Monthly
69935.21692415363,71869.20290465704,-8864.235037730201,45725.27892932957,0.14834864166036926,0.09500769369947579,1.2290848331423954,2007-08-29,87,2798,33.449365749117135,Q4,Quarterly
3751.5235690778936,107528.50752773095,-1299.6517736913138,1583.8274206124136,0.7420703503865419,0.1309672607494643,1.0300412177503757,2007-08-30,94,2799,29.297357714829314,Q2,Quarterly
31190.061534407832,101768.19685498017,-3954.0430489477394,40530.49654101987,0.41038116109067824,0.2186136425459323,1.351867493363311,2007-08-31,47,2800,28.99483416150091,Q1,Monthly
77237.98498885432,63405.15249049156,-1982.5469202313207,48234.334691800635,0.3747946292773816,0.2642200697532414,1.9600919240994288,2007-09-01,56,2801,31.076982757029953,Q1,Quarterly
62888.201023379035,149433.87020036383,11153.799141080493,2174.919826270055,0.6487299281254535,0.36462464677990775,2.356994118566518,2007-09-02,61,2802,28.090502097688965,Q4,Monthly
88473.38942045494,117927.9877474356,-2660.8110380455255,36995.58567110421,0.18791965986020842,0.11624413244963633,1.8711015346130195,2007-09-03,37,2803,37.507490489700345,Q2,Quarterly
53000.12724819298,21496.13750657122,10907.45831830845,8450.768397279002,0.6530215388195804,0.2880235348897994,1.6118101538087126,2007-09-04,46,2804,35.212384192186775,Q1,Quarterly
39963.39159070733,6823.587357408788,-2123.477918734472,21841.61041408302,0.3446243567239899,0.3160524310534625,1.315874553354931,2007-09-05,3,2805,26.487235884443795,Q3,Monthly
69562.82984254016,74712.33465600459,-7620.788357872975,29863.74136106779,0.47500729116540763,0.15517106552132576,1.5340455829775914,2007-09-06,91,2806,31.354753933609462,Q2,Quarterly
42465.794178879616,90155.8211307627,19245.808654294786,34146.90493301462,0.34882327094030807,0.3640529021279846,1.3654162797069112,2007-09-07,97,2807,39.74319526650274,Q4,Quarterly
15833.328423691664,47306.837136617854,-5422.328667741038,46342.54882547428,0.4479738168324594,0.3703603513282017,2.1663688348186336,2007-09-08,55,2808,35.43602796059788,Q3,Yearly
66095.42202709081,82355.62449060022,2057.4236296797862,20048.73587983244,0.7537951847740497,0.3656133580345826,1.5189481137144705,2007-09-09,75,2809,33.266228744586044,Q3,Quarterly
81615.88817252617,95140.66462513512,16593.895414608913,24761.413266544994,0.6872459750664595,0.23226989440954704,1.1634903455657613,2007-09-10,68,2810,31.628513542181828,Q4,Quarterly
10297.479593405887,16444.37629165746,8404.398556542867,47054.91371034422,0.37391773156449004,0.30876732173332017,1.7432269392904922,2007-09-11,6,2811,32.56073301335471,Q1,Monthly
67079.65454767956,53034.160314365174,16795.51429715469,33274.3272184386,0.7943870594204641,0.358987708875314,1.8314828688330076,2007-09-12,16,2812,34.97218034153532,Q2,Quarterly
50938.66467542173,84032.64201304299,-5774.632099678898,35781.180146891966,0.47815457699867003,0.14527954369985463,1.6800361138888975,2007-09-13,36,2813,34.459743977686585,Q3,Quarterly
66201.82959993939,141406.71248825884,18090.792956055764,20365.086904626212,0.16411583914407268,0.2483112929577843,1.9295153545063037,2007-09-14,52,2814,33.9549658354285,Q2,Yearly
61927.52564022107,47364.662194770615,9599.462320504295,21410.857725575122,0.5565649653387277,0.3559865878819151,1.5720105475334165,2007-09-15,17,2815,32.66081222616492,Q3,Monthly
41714.836777761295,120237.2882171006,16372.159064004762,42046.1154488349,0.2916096195899243,0.06427047598171817,1.8192299083833248,2007-09-16,11,2816,34.03802628893686,Q3,Monthly
63058.88073652802,40580.67265153916,1196.2891113128862,27161.846513898858,0.682283092963998,0.08634117465945135,2.14493353718313,2007-09-17,43,2817,27.440776867131977,Q3,Quarterly
94336.00991068559,38408.73258772314,7350.55361487082,14842.620998973542,0.49582446392762836,0.11621259328717484,1.0138698208908752,2007-09-18,67,2818,37.967770020709494,Q3,Yearly
69791.95733031357,11690.132962306356,1002.2911846826391,46652.55259546155,0.35945623135551996,0.33531939456348187,2.3984516252746273,2007-09-19,8,2819,39.366722516615994,Q3,Yearly
35420.42133165775,5366.518559940211,16286.333719051261,45832.08355876135,0.5187963396622745,0.14945424157544754,1.5457096799951209,2007-09-20,68,2820,39.84842324131205,Q2,Monthly
74202.7878145521,116254.04833662833,1749.782739582808,2581.7380646614265,0.722244854880344,0.28652957664765943,2.144302382016959,2007-09-21,51,2821,26.908638351952376,Q3,Quarterly
41864.489019263216,108015.80998417096,-240.9565016657616,38428.76636750873,0.5751683578128052,0.298879399449402,1.2957215299002451,2007-09-22,70,2822,29.00510743432817,Q2,Yearly
79558.04937120226,18451.924548545747,2966.598444049472,24309.21043485292,0.42756114797753764,0.2097199775678696,1.7666215215895422,2007-09-23,85,2823,36.73607683856785,Q1,Monthly
75530.12892873093,123236.11671069871,-4988.502805809891,30032.77136531933,0.14047969349375347,0.2201449021941545,1.354692429027186,2007-09-24,70,2824,28.27588949343675,Q1,Monthly
34807.75467997464,54552.48926217327,19825.341264679097,5488.556508168697,0.2065070831149475,0.17239068603862442,1.7884032770062386,2007-09-25,70,2825,34.0169743073555,Q2,Yearly
76860.20348099158,33119.57739287874,18167.824627524427,21673.5424761229,0.6534266280705145,0.33873628818402907,1.4218050819184977,2007-09-26,52,2826,28.12856198424079,Q3,Yearly
39558.55664231672,10837.199759297046,14679.921215650287,26564.518239403988,0.6174753690433082,0.29159941360289476,2.0187757955781054,2007-09-27,74,2827,37.3688463084195,Q3,Yearly
29803.08472932876,11184.591654700407,-9880.653671374524,28909.591220386865,0.46563746153581054,0.195474926782223,1.4321149943454041,2007-09-28,99,2828,26.027410553621568,Q1,Monthly
53435.722686141016,72363.83392415706,-1357.9239979529466,30898.504558236815,0.1995244782370345,0.277189885922748,2.261981858450587,2007-09-29,14,2829,38.205381552861205,Q4,Quarterly
15954.839736197328,35652.756575688196,7086.608499347298,32776.07381982358,0.7699661787327634,0.2032345020643896,1.6162525136666681,2007-09-30,57,2830,32.79730740347731,Q4,Yearly
8817.201659672648,67459.54130736469,-1345.2183156503015,6886.325940165066,0.15327309297454506,0.18848985963154025,2.2953563553161924,2007-10-01,77,2831,34.98464485775193,Q1,Yearly
89671.53889941053,23128.288150438144,18102.188335255243,6872.279594669874,0.6202839225584811,0.3079733619627746,1.0480548579717917,2007-10-02,8,2832,28.28833375214765,Q1,Monthly
66177.47198586768,37248.958297536265,1763.1133627683957,30916.88946450642,0.2851401529942252,0.2579600256384704,2.3762450440581233,2007-10-03,15,2833,36.464236279776046,Q4,Quarterly
51379.237709828056,14208.896988306135,2644.083990853449,27793.520811677285,0.6502438406760125,0.05430915770948321,2.467718108066506,2007-10-04,83,2834,37.03126123514325,Q3,Yearly
13331.716508169064,128777.54313781577,-6575.115951405125,6380.901794820099,0.2709571208896896,0.3890936252770911,1.1549149192763926,2007-10-05,87,2835,39.84474658148906,Q4,Monthly
92572.1178297528,46276.66303033369,-3614.4164808119413,21737.96327483962,0.22248936678746367,0.37759368799777554,2.3949579424253544,2007-10-06,70,2836,38.3384087783469,Q3,Yearly
26967.742974643974,54848.24078820018,5927.612997549848,32635.713109780332,0.12066101713441635,0.12425785975780416,1.8391743772431601,2007-10-07,64,2837,36.038136698352005,Q3,Yearly
15348.906914936553,91051.72566583584,210.7646378157351,24954.186633843143,0.4158755990381906,0.06348992597608974,1.072194410507733,2007-10-08,95,2838,37.37047381515257,Q2,Quarterly
95823.51935632226,120335.20292224728,6584.277681576648,35735.653924446546,0.3075820939887315,0.18272881858144818,1.2689255884836719,2007-10-09,30,2839,33.17810030187967,Q2,Quarterly
75989.43928066157,76420.31800560452,-5978.371129958163,42548.643932808074,0.11466215656968486,0.2859040467090828,1.9851646526354654,2007-10-10,32,2840,33.813093023521326,Q2,Yearly
36159.49531010937,112469.82712866242,16904.54567504313,18315.949707889293,0.4122844690478319,0.3876036704102081,1.9528123769699248,2007-10-11,10,2841,33.984043914469254,Q2,Quarterly
44806.295659241056,117307.31080076282,331.058316280456,29143.627906695445,0.7761638098795667,0.07063977551097451,1.2874953353566125,2007-10-12,7,2842,28.013847948519597,Q4,Quarterly
58078.22956017247,94152.37699099802,14778.089633780532,19149.403977925773,0.2716369654876831,0.39005046664627946,1.7327260845810686,2007-10-13,33,2843,39.373375636917814,Q1,Monthly
74875.89589865308,23884.396761204174,10750.785843173737,17320.216534029783,0.2437611405133434,0.11830773178378,1.7472266788585205,2007-10-14,1,2844,39.41231376104513,Q2,Yearly
48395.38800071298,121305.97303033891,7213.752167140825,42205.35449062155,0.3500561770582916,0.11177794743298186,1.385504556075082,2007-10-15,1,2845,29.064805408847754,Q1,Quarterly
44994.276446920936,105541.60249209343,12833.049098188909,6013.168136210963,0.32786238440097476,0.17577294743992256,2.3291939817251643,2007-10-16,67,2846,30.592548525688667,Q4,Quarterly
98469.8584421413,73565.08759943521,-6054.383983030906,42847.96485865326,0.18411633808438932,0.12007979014436658,2.2734653696369533,2007-10-17,43,2847,36.06509897308398,Q2,Quarterly
85598.24568410232,120625.19733518628,13770.785444066601,31438.744331321457,0.5062640781949502,0.2974029867662525,2.3764850901834036,2007-10-18,66,2848,37.50278915038157,Q2,Monthly
21003.673013727686,98904.64220446223,4898.796546519672,19751.308867877364,0.49232573395196677,0.27768436098801313,1.465445678512741,2007-10-19,100,2849,36.890398234576786,Q1,Monthly
58842.36815239809,32702.472980817754,12562.570185447588,48313.79366890262,0.20339805203951644,0.31407622632633936,1.1609561443622842,2007-10-20,75,2850,29.910756325659005,Q2,Monthly
23790.02325359427,60091.621658621945,-374.2389832808094,6564.537104976182,0.5697074913348724,0.13821057514594187,1.8653754843928434,2007-10-21,43,2851,38.5516289386522,Q3,Yearly
69984.57652442109,32364.14949414073,-1114.3894680070916,10138.501635811368,0.3004920456276155,0.06361301880094006,2.4199407947606026,2007-10-22,4,2852,27.244179250920023,Q4,Quarterly
17885.17741164836,3788.377321335138,8004.971112948035,41325.274021169804,0.5066130429694293,0.08994022776045196,2.1178474463803463,2007-10-23,62,2853,25.306412494750987,Q3,Yearly
85825.27801583141,74023.53622135746,15164.780218531752,38866.02239298461,0.49502007055391517,0.21457188583963138,1.1350461922261978,2007-10-24,9,2854,28.37215226742175,Q4,Yearly
60086.34506873031,130606.49986840434,14173.590761442014,30425.833942043937,0.11505429210336975,0.20928070965738355,1.0525691673265847,2007-10-25,37,2855,31.435539077232782,Q2,Quarterly
62075.55399259004,84864.14067688852,1343.872651670621,17173.886909726563,0.5554166586568708,0.17392222720844402,1.7355277786590984,2007-10-26,84,2856,29.024500164841704,Q2,Yearly
1819.4574192008304,126906.86238639547,9789.353840288255,25219.124474204185,0.4821092136177001,0.3869187678027794,2.3433427873253145,2007-10-27,93,2857,35.85021554453082,Q3,Monthly
73686.88479407321,42443.67126569809,-7184.450612071847,30483.307425438725,0.4103057747536979,0.1426369014083052,2.421055158660523,2007-10-28,92,2858,37.79763580811634,Q4,Yearly
92532.02441766011,28148.340219340313,14176.925474243486,12226.833219071832,0.16545667724428656,0.38344098907503765,2.485676004455565,2007-10-29,13,2859,26.66478538688141,Q1,Yearly
58730.37728280283,93121.79540209004,5814.832594109073,35767.11616461221,0.2333358833879238,0.14080768015157186,1.4324711861456672,2007-10-30,35,2860,38.796933667300564,Q2,Quarterly
99199.66262413288,113686.26998715357,6207.979339150199,27711.671462911854,0.2343736318814569,0.1363025622923521,1.6683211873633756,2007-10-31,24,2861,30.474651755040732,Q1,Yearly
93753.2925491242,102528.32240475554,-1086.1376341051746,32080.441802730453,0.6162881580875046,0.1220399344423082,1.8323639004548333,2007-11-01,24,2862,37.24217648931919,Q4,Monthly
22870.81202457384,116718.23306839641,18007.17496362732,36937.792181735145,0.5894971629054626,0.3747189355746436,1.2756910437274318,2007-11-02,1,2863,25.439743000074092,Q4,Monthly
18361.412011440614,149937.69173080273,13438.227301575476,25163.196167420694,0.2807402388395963,0.1121145090233781,1.9036093921340758,2007-11-03,86,2864,31.62364077285909,Q2,Quarterly
45623.691339757126,48566.97853885511,9583.858865946662,38347.06125840991,0.11330199900859202,0.39189346528873087,1.8624719775746215,2007-11-04,49,2865,36.42216408530878,Q2,Quarterly
8270.63648594401,70401.80386418874,11694.915371017134,21096.68691886351,0.5220680909151936,0.13231576499913678,1.2765503674202374,2007-11-05,52,2866,36.0920406967157,Q3,Yearly
78434.51062260657,66839.99942204039,8635.952794623565,11027.9223048532,0.2871311008079176,0.12987307803036457,1.1911351307704168,2007-11-06,56,2867,38.96936202036875,Q3,Monthly
